fa546410-460b-11e9-bc65-55b32b211b66,deactivate,lights,bedroom
7c434d40-454b-11e9-aa52-bf2189a03a60,decrease,heat,bedroom
7f391d30-4515-11e9-9035-7943ec3b842a,activate,lights,washroom
f67831a0-4516-11e9-9035-7943ec3b842a,bring,socks,none
3ab1f770-4576-11e9-9600-8f19ade2128c,activate,lights,bedroom
7caff5a0-4436-11e9-beaa-1f3e1eab7bff,increase,heat,kitchen
c4b20b90-45e9-11e9-b578-494a5b19ab8b,decrease,heat,washroom
327eaf60-450f-11e9-9539-7f047cfe24d1,increase,heat,washroom
c5de7310-45e8-11e9-b578-494a5b19ab8b,deactivate,lights,kitchen
a34e4970-4475-11e9-a9a5-5dbec3b8816a,increase,heat,bedroom
6d34c840-451b-11e9-9035-7943ec3b842a,bring,socks,none
fedd0510-453d-11e9-b1e4-e5985dca719e,activate,lights,washroom
7c1099b0-45e9-11e9-b578-494a5b19ab8b,increase,volume,none
305d9ae0-4611-11e9-bc65-55b32b211b66,decrease,heat,washroom
aa3376b0-45d9-11e9-81ce-69b74fd7e64e,decrease,heat,none
e56b9970-4538-11e9-b1e4-e5985dca719e,deactivate,music,none
f809dcd0-45d4-11e9-9992-dfba019cb646,increase,volume,none
4edce460-4609-11e9-bc65-55b32b211b66,change language,German,none
285f2430-4607-11e9-bc65-55b32b211b66,deactivate,lamp,none
cf08bf90-45f2-11e9-aa19-e96346c3828f,activate,lights,washroom
309f13b0-45f0-11e9-aa19-e96346c3828f,activate,lights,none
92f81310-4512-11e9-9539-7f047cfe24d1,decrease,volume,none
cd8fd440-457b-11e9-9600-8f19ade2128c,activate,lights,bedroom
7a1f5520-4435-11e9-beaa-1f3e1eab7bff,change language,German,none
40903450-45cf-11e9-9992-dfba019cb646,increase,heat,none
33956c40-446f-11e9-a9a5-5dbec3b8816a,change language,Chinese,none
2207e1c0-45e5-11e9-b578-494a5b19ab8b,activate,lights,none
19ccccb0-45da-11e9-81ce-69b74fd7e64e,decrease,heat,washroom
5e4e57e0-459f-11e9-bf4b-216bfa333ac2,increase,heat,none
e3fbe230-454b-11e9-aa52-bf2189a03a60,increase,heat,washroom
3ff23910-45ef-11e9-aa19-e96346c3828f,increase,volume,none
92de2390-45f0-11e9-aa19-e96346c3828f,bring,newspaper,none
ec7a6110-45d3-11e9-9992-dfba019cb646,decrease,heat,none
618a8bf0-45f3-11e9-aa19-e96346c3828f,decrease,volume,none
14dcbd90-45c7-11e9-8ec0-7bf21d1cfe30,increase,heat,bedroom
c1925500-45e9-11e9-b578-494a5b19ab8b,decrease,heat,none
791d7990-45b6-11e9-8ec0-7bf21d1cfe30,deactivate,music,none
1a69fa50-451a-11e9-9035-7943ec3b842a,decrease,volume,none
38e1cae0-45f0-11e9-aa19-e96346c3828f,increase,heat,bedroom
9f7b19b0-45db-11e9-81ce-69b74fd7e64e,increase,heat,kitchen
2d2715b0-45c9-11e9-8ec0-7bf21d1cfe30,deactivate,lights,kitchen
c3ca5cf0-45e4-11e9-b578-494a5b19ab8b,decrease,heat,none
d46c5400-45e4-11e9-b578-494a5b19ab8b,decrease,heat,bedroom
f87a1b50-4546-11e9-aa52-bf2189a03a60,activate,lamp,none
b1277360-4500-11e9-a1ea-79ca03012c0e,bring,socks,none
e65a3790-45da-11e9-81ce-69b74fd7e64e,decrease,volume,none
a0f24830-460e-11e9-bc65-55b32b211b66,decrease,heat,bedroom
857a7cb0-45f2-11e9-aa19-e96346c3828f,activate,lights,kitchen
48674fc0-44cf-11e9-a8b6-e96f2628bf65,activate,lights,washroom
b91485e0-45c3-11e9-8ec0-7bf21d1cfe30,change language,none,none
658c5a90-45f2-11e9-aa19-e96346c3828f,activate,lamp,none
def3a530-45fe-11e9-bc65-55b32b211b66,decrease,heat,none
2b99a2a0-45ef-11e9-aa19-e96346c3828f,deactivate,lights,bedroom
bdbfc1f0-4464-11e9-beaa-1f3e1eab7bff,increase,volume,none
89d7e0f0-4411-11e9-85a0-dd11eb2f13b6,activate,music,none
389eeaf0-45ef-11e9-aa19-e96346c3828f,increase,heat,washroom
634252e0-4597-11e9-bf4b-216bfa333ac2,decrease,heat,washroom
3f2d0890-45d4-11e9-9992-dfba019cb646,activate,lights,kitchen
137e1630-453e-11e9-b1e4-e5985dca719e,decrease,heat,bedroom
5103d390-457b-11e9-9600-8f19ade2128c,change language,English,none
9bef9a70-4606-11e9-bc65-55b32b211b66,change language,none,none
de30abd0-4468-11e9-beaa-1f3e1eab7bff,bring,socks,none
e61061c0-4534-11e9-b1e4-e5985dca719e,bring,juice,none
3ebaf140-44e1-11e9-bb82-bdba769643e7,decrease,heat,none
8f53af30-45ee-11e9-aa19-e96346c3828f,activate,lights,kitchen
79ae6350-4413-11e9-85a0-dd11eb2f13b6,decrease,volume,none
662dcf20-454c-11e9-aa52-bf2189a03a60,change language,Korean,none
9ef72fc0-45f3-11e9-aa19-e96346c3828f,increase,heat,bedroom
0b8d9950-4520-11e9-a843-8db76f4b5e29,deactivate,lights,kitchen
678acc10-4515-11e9-9035-7943ec3b842a,deactivate,lights,kitchen
03bd8dd0-44e3-11e9-bb82-bdba769643e7,deactivate,lamp,none
7597e930-459e-11e9-bf4b-216bfa333ac2,decrease,heat,bedroom
705788d0-45db-11e9-81ce-69b74fd7e64e,decrease,volume,none
8d863f40-454b-11e9-aa52-bf2189a03a60,decrease,volume,none
7445f680-45da-11e9-81ce-69b74fd7e64e,decrease,volume,none
89478de0-457c-11e9-9600-8f19ade2128c,decrease,volume,none
8b0d29b0-45df-11e9-81ce-69b74fd7e64e,increase,heat,none
f8b35b30-447f-11e9-a9a5-5dbec3b8816a,activate,lights,bedroom
e61f1490-4480-11e9-a9a5-5dbec3b8816a,decrease,heat,kitchen
4a3a3900-44e5-11e9-bb82-bdba769643e7,change language,none,none
762fa010-45c4-11e9-8ec0-7bf21d1cfe30,activate,lights,kitchen
cd025390-4576-11e9-9600-8f19ade2128c,decrease,volume,none
b3eacdd0-446b-11e9-beaa-1f3e1eab7bff,decrease,heat,kitchen
4280ffe0-4563-11e9-9600-8f19ade2128c,change language,none,none
bf82e3b0-45ee-11e9-aa19-e96346c3828f,activate,lamp,none
3195af30-4470-11e9-a9a5-5dbec3b8816a,deactivate,lights,kitchen
1fdb4200-451a-11e9-9035-7943ec3b842a,decrease,volume,none
6b79fb30-4613-11e9-bc65-55b32b211b66,decrease,volume,none
851adff0-44d3-11e9-a8b6-e96f2628bf65,decrease,heat,bedroom
34403680-4504-11e9-a1ea-79ca03012c0e,deactivate,lights,none
54bdb8c0-45f3-11e9-aa19-e96346c3828f,decrease,volume,none
8343b170-45f0-11e9-aa19-e96346c3828f,activate,lights,none
05d156c0-45a0-11e9-bf4b-216bfa333ac2,activate,lights,washroom
98086c50-44e1-11e9-bb82-bdba769643e7,decrease,heat,washroom
d49d32a0-4521-11e9-a843-8db76f4b5e29,change language,Chinese,none
9ff3f610-44d1-11e9-a8b6-e96f2628bf65,decrease,volume,none
4cb4f900-4511-11e9-9539-7f047cfe24d1,decrease,volume,none
d8c10800-44fb-11e9-a1ea-79ca03012c0e,activate,lights,bedroom
77f088f0-45cf-11e9-9992-dfba019cb646,increase,heat,washroom
5d431170-4436-11e9-beaa-1f3e1eab7bff,decrease,volume,none
36bb8a40-4455-11e9-beaa-1f3e1eab7bff,change language,English,none
8cb307d0-44ea-11e9-a1ea-79ca03012c0e,decrease,heat,bedroom
94ca0800-44d2-11e9-a8b6-e96f2628bf65,decrease,volume,none
163c88c0-45d4-11e9-9992-dfba019cb646,decrease,volume,none
9b715db0-44dd-11e9-a8b6-e96f2628bf65,increase,heat,washroom
8ca4b940-4595-11e9-9600-8f19ade2128c,decrease,volume,none
48859760-45e6-11e9-b578-494a5b19ab8b,deactivate,lights,none
19eee8c0-45dc-11e9-81ce-69b74fd7e64e,increase,heat,washroom
9a0a9230-4513-11e9-9539-7f047cfe24d1,bring,juice,none
729f0510-455d-11e9-aa52-bf2189a03a60,change language,none,none
6f1feb70-4594-11e9-9600-8f19ade2128c,decrease,volume,none
bca009b0-45db-11e9-81ce-69b74fd7e64e,deactivate,lights,washroom
bfa72610-4555-11e9-aa52-bf2189a03a60,decrease,volume,none
136fe720-45c7-11e9-8ec0-7bf21d1cfe30,change language,Chinese,none
5f5d9150-4518-11e9-9035-7943ec3b842a,activate,lights,none
150c8770-4417-11e9-85a0-dd11eb2f13b6,deactivate,lights,none
0d8385a0-450f-11e9-9539-7f047cfe24d1,decrease,volume,none
a306a850-4555-11e9-aa52-bf2189a03a60,decrease,volume,none
590da430-45ee-11e9-aa19-e96346c3828f,activate,lights,bedroom
ec1fbdd0-44ea-11e9-a1ea-79ca03012c0e,decrease,heat,washroom
22020490-4454-11e9-beaa-1f3e1eab7bff,decrease,volume,none
f8921510-45d3-11e9-9992-dfba019cb646,deactivate,lights,none
ae37fa30-4474-11e9-a9a5-5dbec3b8816a,activate,lights,washroom
d4892a70-459a-11e9-bf4b-216bfa333ac2,change language,German,none
74576140-454e-11e9-aa52-bf2189a03a60,change language,none,none
6db274e0-4438-11e9-beaa-1f3e1eab7bff,bring,shoes,none
d3ca6f00-4481-11e9-a9a5-5dbec3b8816a,activate,music,none
6f6c8d00-4561-11e9-9600-8f19ade2128c,deactivate,lights,washroom
43363940-446a-11e9-beaa-1f3e1eab7bff,activate,lights,none
291e47a0-4519-11e9-9035-7943ec3b842a,activate,lamp,none
a4d56090-4523-11e9-a843-8db76f4b5e29,increase,heat,washroom
953d2120-444e-11e9-beaa-1f3e1eab7bff,activate,lights,kitchen
5fd0b390-451a-11e9-9035-7943ec3b842a,increase,heat,bedroom
6bfcd1a0-4464-11e9-beaa-1f3e1eab7bff,activate,lights,bedroom
cc0bb7c0-45e8-11e9-b578-494a5b19ab8b,decrease,heat,none
3e8e95e0-4438-11e9-beaa-1f3e1eab7bff,deactivate,music,none
476d75e0-4510-11e9-9539-7f047cfe24d1,change language,Chinese,none
ef756f60-4464-11e9-beaa-1f3e1eab7bff,decrease,volume,none
8a382610-4595-11e9-9600-8f19ade2128c,decrease,volume,none
e1b30ed0-44f7-11e9-a1ea-79ca03012c0e,decrease,volume,none
27a841b0-44d2-11e9-a8b6-e96f2628bf65,deactivate,lights,kitchen
bb66a270-4432-11e9-beaa-1f3e1eab7bff,activate,lamp,none
6bc25e70-4519-11e9-9035-7943ec3b842a,increase,volume,none
d72710c0-45f0-11e9-aa19-e96346c3828f,deactivate,lights,bedroom
57a39220-4518-11e9-9035-7943ec3b842a,decrease,volume,none
faaea500-453a-11e9-b1e4-e5985dca719e,increase,volume,none
202ebf80-45e6-11e9-b578-494a5b19ab8b,change language,none,none
63063370-45c7-11e9-8ec0-7bf21d1cfe30,decrease,heat,kitchen
1f65ba90-446f-11e9-a9a5-5dbec3b8816a,change language,none,none
2955ae50-44f8-11e9-a1ea-79ca03012c0e,decrease,heat,none
39143110-45e6-11e9-b578-494a5b19ab8b,activate,lights,washroom
dff95330-45ef-11e9-aa19-e96346c3828f,decrease,volume,none
70b29c20-4612-11e9-bc65-55b32b211b66,activate,lamp,none
0ff300d0-44d4-11e9-a8b6-e96f2628bf65,bring,shoes,none
1099b7a0-4451-11e9-beaa-1f3e1eab7bff,change language,German,none
a921ac40-454f-11e9-aa52-bf2189a03a60,activate,lights,kitchen
2e86a920-452e-11e9-b1e4-e5985dca719e,decrease,heat,bedroom
b59bba20-4413-11e9-85a0-dd11eb2f13b6,increase,heat,none
2e7116a0-4470-11e9-a9a5-5dbec3b8816a,deactivate,lights,kitchen
e5349440-44d2-11e9-a8b6-e96f2628bf65,increase,heat,none
3249c600-45ba-11e9-8ec0-7bf21d1cfe30,deactivate,music,none
c797d7f0-459d-11e9-bf4b-216bfa333ac2,increase,heat,none
be0d6eb0-4512-11e9-9539-7f047cfe24d1,decrease,volume,none
d0330dc0-45fd-11e9-bc65-55b32b211b66,deactivate,lights,kitchen
b6994390-453d-11e9-b1e4-e5985dca719e,change language,none,none
4c121140-446c-11e9-beaa-1f3e1eab7bff,change language,German,none
f292ad90-4467-11e9-beaa-1f3e1eab7bff,increase,heat,none
5920ce20-45da-11e9-81ce-69b74fd7e64e,bring,juice,none
d978cc20-45f4-11e9-aa19-e96346c3828f,bring,newspaper,none
a0b250e0-457d-11e9-9600-8f19ade2128c,change language,Korean,none
36e455c0-4607-11e9-bc65-55b32b211b66,activate,lights,kitchen
cfd27320-447c-11e9-a9a5-5dbec3b8816a,increase,heat,kitchen
0d5b7160-44a5-11e9-a9a5-5dbec3b8816a,deactivate,lamp,none
630b05e0-45fd-11e9-bc65-55b32b211b66,activate,music,none
1b436c80-45ed-11e9-aa19-e96346c3828f,decrease,volume,none
facb0b70-44de-11e9-a8b6-e96f2628bf65,deactivate,music,none
cbe834f0-460e-11e9-bc65-55b32b211b66,decrease,heat,washroom
3c8d7930-44fd-11e9-a1ea-79ca03012c0e,increase,heat,washroom
9dcee3d0-452c-11e9-b1e4-e5985dca719e,deactivate,lamp,none
166ab200-4542-11e9-b1e4-e5985dca719e,change language,Korean,none
aa3bee40-45f1-11e9-aa19-e96346c3828f,increase,heat,washroom
39dd3e80-45c7-11e9-8ec0-7bf21d1cfe30,increase,heat,washroom
af2931c0-4555-11e9-aa52-bf2189a03a60,decrease,volume,none
69bf3830-45d9-11e9-81ce-69b74fd7e64e,decrease,heat,bedroom
7c93f3d0-44d3-11e9-a8b6-e96f2628bf65,decrease,heat,bedroom
ebcaecd0-4547-11e9-aa52-bf2189a03a60,increase,volume,none
78232eb0-45f0-11e9-aa19-e96346c3828f,change language,English,none
7bcae8e0-460f-11e9-bc65-55b32b211b66,activate,lights,bedroom
83f0a010-453c-11e9-b1e4-e5985dca719e,activate,lamp,none
c1ba6890-44fb-11e9-a1ea-79ca03012c0e,activate,lights,kitchen
68282d10-44df-11e9-a8b6-e96f2628bf65,deactivate,lights,washroom
a8d71b40-453a-11e9-b1e4-e5985dca719e,bring,shoes,none
ac1c53d0-453d-11e9-b1e4-e5985dca719e,decrease,heat,none
85c14ae0-460c-11e9-bc65-55b32b211b66,increase,volume,none
e803e030-45eb-11e9-aa19-e96346c3828f,deactivate,lights,none
e7e9fa30-4528-11e9-a843-8db76f4b5e29,bring,juice,none
71c2c180-45ef-11e9-aa19-e96346c3828f,decrease,volume,none
0887f780-447d-11e9-a9a5-5dbec3b8816a,increase,heat,washroom
df891c50-45db-11e9-81ce-69b74fd7e64e,increase,volume,none
32e86f00-4612-11e9-bc65-55b32b211b66,increase,volume,none
2d6f5cd0-451a-11e9-9035-7943ec3b842a,decrease,volume,none
eef410c0-446c-11e9-beaa-1f3e1eab7bff,activate,lights,washroom
9f3bde10-45ec-11e9-aa19-e96346c3828f,deactivate,lights,bedroom
279c3840-45d9-11e9-81ce-69b74fd7e64e,decrease,volume,none
a8c0d610-45e8-11e9-b578-494a5b19ab8b,activate,lights,washroom
7e657540-45e0-11e9-81ce-69b74fd7e64e,change language,German,none
816d2820-44fd-11e9-a1ea-79ca03012c0e,decrease,heat,bedroom
175a6f20-45c4-11e9-8ec0-7bf21d1cfe30,activate,music,none
587d9710-451b-11e9-9035-7943ec3b842a,deactivate,music,none
b790ed30-4541-11e9-b1e4-e5985dca719e,decrease,heat,washroom
243d8590-4468-11e9-beaa-1f3e1eab7bff,increase,heat,bedroom
2cc9ad90-4483-11e9-a9a5-5dbec3b8816a,decrease,heat,washroom
77426cb0-4521-11e9-a843-8db76f4b5e29,activate,music,none
1da52060-44d3-11e9-a8b6-e96f2628bf65,decrease,heat,washroom
877c4cf0-453e-11e9-b1e4-e5985dca719e,increase,heat,kitchen
5e7bbcc0-45dc-11e9-81ce-69b74fd7e64e,decrease,heat,bedroom
d149ba70-45e8-11e9-b578-494a5b19ab8b,decrease,heat,none
27670240-453b-11e9-b1e4-e5985dca719e,increase,volume,none
3596a970-45ee-11e9-aa19-e96346c3828f,change language,none,none
59e7d660-45d4-11e9-9992-dfba019cb646,activate,lights,kitchen
435a96d0-453e-11e9-b1e4-e5985dca719e,activate,music,none
57b52d50-4473-11e9-a9a5-5dbec3b8816a,bring,shoes,none
42856e60-443f-11e9-beaa-1f3e1eab7bff,deactivate,lights,none
56b18f60-4578-11e9-9600-8f19ade2128c,deactivate,lights,none
37474a30-45ef-11e9-aa19-e96346c3828f,deactivate,lights,washroom
c91b20d0-44d2-11e9-a8b6-e96f2628bf65,activate,lights,washroom
0c8a7310-4524-11e9-a843-8db76f4b5e29,decrease,heat,washroom
51fba910-4523-11e9-a843-8db76f4b5e29,decrease,volume,none
28345270-453d-11e9-b1e4-e5985dca719e,bring,newspaper,none
fb573310-45d4-11e9-9992-dfba019cb646,increase,volume,none
cd31ac10-45e6-11e9-b578-494a5b19ab8b,decrease,volume,none
f3ed4320-45e9-11e9-b578-494a5b19ab8b,activate,music,none
9fe132c0-4510-11e9-9539-7f047cfe24d1,deactivate,music,none
a08f7ab0-453d-11e9-b1e4-e5985dca719e,increase,heat,bedroom
48cf85c0-45f3-11e9-aa19-e96346c3828f,decrease,volume,none
ee0a6ec0-4606-11e9-bc65-55b32b211b66,increase,volume,none
a654aa60-451f-11e9-a843-8db76f4b5e29,activate,lights,none
60b9baa0-4483-11e9-a9a5-5dbec3b8816a,bring,socks,none
eaeeaa70-45f3-11e9-aa19-e96346c3828f,decrease,heat,none
533ac020-4520-11e9-a843-8db76f4b5e29,change language,English,none
f596d520-44d0-11e9-a8b6-e96f2628bf65,bring,newspaper,none
a8079730-45f3-11e9-aa19-e96346c3828f,increase,heat,bedroom
e50fc3a0-44d1-11e9-a8b6-e96f2628bf65,activate,lights,kitchen
197de9a0-453b-11e9-b1e4-e5985dca719e,increase,volume,none
740a8000-446d-11e9-beaa-1f3e1eab7bff,increase,heat,none
355c4fa0-45da-11e9-81ce-69b74fd7e64e,activate,lights,bedroom
dbcf0850-451c-11e9-9035-7943ec3b842a,change language,none,none
849156e0-44ce-11e9-a8b6-e96f2628bf65,increase,heat,washroom
954f2fd0-44cd-11e9-a8b6-e96f2628bf65,activate,music,none
03d34340-44e4-11e9-bb82-bdba769643e7,decrease,volume,none
8922baa0-45e6-11e9-b578-494a5b19ab8b,increase,volume,none
7327fe70-454d-11e9-aa52-bf2189a03a60,activate,lights,bedroom
79cee930-444b-11e9-beaa-1f3e1eab7bff,activate,lights,bedroom
aa1aaba0-45e6-11e9-b578-494a5b19ab8b,decrease,volume,none
11ab5310-446f-11e9-a9a5-5dbec3b8816a,bring,shoes,none
4f985e20-44f6-11e9-a1ea-79ca03012c0e,decrease,heat,bedroom
07648fa0-454d-11e9-aa52-bf2189a03a60,activate,music,none
812d8b30-45ba-11e9-8ec0-7bf21d1cfe30,change language,none,none
44a19d20-453b-11e9-b1e4-e5985dca719e,decrease,volume,none
773d6c10-444f-11e9-beaa-1f3e1eab7bff,increase,volume,none
6b9add80-444e-11e9-beaa-1f3e1eab7bff,deactivate,music,none
42df55d0-460e-11e9-bc65-55b32b211b66,increase,heat,washroom
4bf2d5f0-451b-11e9-9035-7943ec3b842a,decrease,heat,washroom
c40e5b80-457b-11e9-9600-8f19ade2128c,activate,lights,kitchen
0e798f40-45dc-11e9-81ce-69b74fd7e64e,increase,heat,washroom
c2abd960-453b-11e9-b1e4-e5985dca719e,increase,heat,bedroom
ecb70c80-4481-11e9-a9a5-5dbec3b8816a,activate,lights,kitchen
02f3e150-4548-11e9-aa52-bf2189a03a60,activate,lights,kitchen
40dbee30-446d-11e9-beaa-1f3e1eab7bff,increase,volume,none
7c3cce80-4554-11e9-aa52-bf2189a03a60,activate,lamp,none
3d3bc9b0-4541-11e9-b1e4-e5985dca719e,increase,heat,kitchen
81e619e0-45c7-11e9-8ec0-7bf21d1cfe30,decrease,heat,washroom
49f03600-4609-11e9-bc65-55b32b211b66,decrease,volume,none
8154be90-4483-11e9-a9a5-5dbec3b8816a,change language,none,none
7df70da0-44d0-11e9-a8b6-e96f2628bf65,deactivate,lights,none
feaaeb70-44e3-11e9-bb82-bdba769643e7,decrease,volume,none
f5f93900-4597-11e9-bf4b-216bfa333ac2,activate,music,none
e34f8810-45b8-11e9-8ec0-7bf21d1cfe30,deactivate,lights,washroom
9de45140-45d4-11e9-9992-dfba019cb646,deactivate,lights,kitchen
8a59f380-4464-11e9-beaa-1f3e1eab7bff,activate,lights,washroom
0da68700-460c-11e9-bc65-55b32b211b66,deactivate,lights,bedroom
36fab7e0-44de-11e9-a8b6-e96f2628bf65,activate,music,none
5e5c2a00-45e0-11e9-81ce-69b74fd7e64e,change language,none,none
d9654b30-44e3-11e9-bb82-bdba769643e7,increase,volume,none
b93a1340-4597-11e9-bf4b-216bfa333ac2,bring,socks,none
e8bb3c90-45db-11e9-81ce-69b74fd7e64e,increase,heat,washroom
157ddee0-446f-11e9-a9a5-5dbec3b8816a,bring,shoes,none
2d476030-45cf-11e9-9992-dfba019cb646,decrease,volume,none
56001320-454b-11e9-aa52-bf2189a03a60,decrease,heat,kitchen
9fe470a0-451c-11e9-9035-7943ec3b842a,bring,shoes,none
a73bf600-4483-11e9-a9a5-5dbec3b8816a,change language,German,none
23c461b0-44db-11e9-a8b6-e96f2628bf65,increase,volume,none
93e06210-45d4-11e9-9992-dfba019cb646,activate,lights,washroom
87c9a310-4511-11e9-9539-7f047cfe24d1,activate,lights,bedroom
530d96c0-45fe-11e9-bc65-55b32b211b66,decrease,volume,none
f9728a40-4534-11e9-b1e4-e5985dca719e,bring,socks,none
99e26920-45b5-11e9-8ec0-7bf21d1cfe30,increase,heat,bedroom
f8ffe5b0-460d-11e9-bc65-55b32b211b66,increase,heat,bedroom
46bd7380-44d3-11e9-a8b6-e96f2628bf65,deactivate,music,none
3020fa30-4518-11e9-9035-7943ec3b842a,decrease,volume,none
45ed9c50-45c3-11e9-8ec0-7bf21d1cfe30,decrease,heat,washroom
53765070-454a-11e9-aa52-bf2189a03a60,increase,heat,kitchen
da87bd40-4506-11e9-a1ea-79ca03012c0e,activate,lights,kitchen
6bebc220-454a-11e9-aa52-bf2189a03a60,deactivate,lights,bedroom
e62a24a0-441e-11e9-beaa-1f3e1eab7bff,bring,newspaper,none
3ecaf740-4467-11e9-beaa-1f3e1eab7bff,activate,lights,washroom
bbcf4730-4612-11e9-bc65-55b32b211b66,activate,lights,washroom
4c7bf430-44fc-11e9-a1ea-79ca03012c0e,increase,volume,none
5527c920-441a-11e9-85a0-dd11eb2f13b6,increase,heat,bedroom
0e9e2df0-44ce-11e9-a8b6-e96f2628bf65,increase,volume,none
0f74d4c0-4453-11e9-beaa-1f3e1eab7bff,change language,English,none
c9f3bd60-455d-11e9-aa52-bf2189a03a60,decrease,heat,washroom
67a18360-454c-11e9-aa52-bf2189a03a60,decrease,heat,washroom
ad6b4820-45e4-11e9-b578-494a5b19ab8b,decrease,volume,none
1b531110-4536-11e9-b1e4-e5985dca719e,decrease,volume,none
543e69e0-45e3-11e9-81ce-69b74fd7e64e,increase,heat,bedroom
2d859240-447d-11e9-a9a5-5dbec3b8816a,decrease,heat,none
e45b01e0-453a-11e9-b1e4-e5985dca719e,deactivate,lights,bedroom
3bc38020-45c6-11e9-8ec0-7bf21d1cfe30,deactivate,lights,none
4450cb20-4595-11e9-9600-8f19ade2128c,increase,volume,none
cb502ad0-4536-11e9-b1e4-e5985dca719e,activate,lights,bedroom
f8b21d30-45f4-11e9-aa19-e96346c3828f,bring,socks,none
b0211ff0-454d-11e9-aa52-bf2189a03a60,deactivate,lights,kitchen
c32c4670-455b-11e9-aa52-bf2189a03a60,decrease,heat,none
e665b9f0-4411-11e9-85a0-dd11eb2f13b6,activate,lights,washroom
a9c2cd70-457f-11e9-9600-8f19ade2128c,change language,Chinese,none
c3bcfb00-45da-11e9-81ce-69b74fd7e64e,activate,lights,none
9d791a20-4515-11e9-9035-7943ec3b842a,increase,volume,none
51c2a270-4549-11e9-aa52-bf2189a03a60,decrease,heat,washroom
6920e520-4504-11e9-a1ea-79ca03012c0e,increase,volume,none
2d5a91c0-4519-11e9-9035-7943ec3b842a,deactivate,lamp,none
ed2492d0-446a-11e9-beaa-1f3e1eab7bff,increase,volume,none
7a42f5c0-4511-11e9-9539-7f047cfe24d1,activate,lights,kitchen
0f605a80-4594-11e9-9600-8f19ade2128c,increase,volume,none
d91fb070-45c4-11e9-8ec0-7bf21d1cfe30,deactivate,lights,kitchen
db0a5eb0-459e-11e9-bf4b-216bfa333ac2,bring,shoes,none
8b85cc70-452c-11e9-b1e4-e5985dca719e,deactivate,lights,none
91096780-4417-11e9-85a0-dd11eb2f13b6,activate,lamp,none
0d3883c0-45dc-11e9-81ce-69b74fd7e64e,decrease,volume,none
0bfa0380-441f-11e9-beaa-1f3e1eab7bff,bring,shoes,none
91fee0d0-4524-11e9-a843-8db76f4b5e29,change language,German,none
ed123aa0-45db-11e9-81ce-69b74fd7e64e,increase,heat,washroom
30103d10-4533-11e9-b1e4-e5985dca719e,increase,heat,kitchen
f23fa4b0-459d-11e9-bf4b-216bfa333ac2,increase,heat,bedroom
e418ba00-4540-11e9-b1e4-e5985dca719e,increase,volume,none
7a506570-4520-11e9-a843-8db76f4b5e29,change language,Korean,none
ab4f5f40-45df-11e9-81ce-69b74fd7e64e,increase,heat,bedroom
318c08c0-4611-11e9-bc65-55b32b211b66,bring,newspaper,none
889d5f80-449d-11e9-a9a5-5dbec3b8816a,increase,volume,none
48034800-45e6-11e9-b578-494a5b19ab8b,change language,English,none
d3642cb0-453d-11e9-b1e4-e5985dca719e,change language,Chinese,none
0a427f80-44cf-11e9-a8b6-e96f2628bf65,bring,socks,none
03df57f0-4536-11e9-b1e4-e5985dca719e,deactivate,lights,none
a7db2dd0-45e4-11e9-b578-494a5b19ab8b,increase,volume,none
7789ec00-45dc-11e9-81ce-69b74fd7e64e,change language,none,none
8aafa6a0-44fe-11e9-a1ea-79ca03012c0e,change language,German,none
30580fd0-4454-11e9-beaa-1f3e1eab7bff,decrease,volume,none
9cfc8ec0-4523-11e9-a843-8db76f4b5e29,increase,heat,bedroom
423a7930-45e0-11e9-81ce-69b74fd7e64e,decrease,heat,washroom
bc47ef90-44d3-11e9-a8b6-e96f2628bf65,increase,volume,none
dcc40890-44cd-11e9-a8b6-e96f2628bf65,deactivate,lights,kitchen
6c038ca0-460a-11e9-bc65-55b32b211b66,change language,none,none
f98a4040-459d-11e9-bf4b-216bfa333ac2,increase,heat,bedroom
969cdd70-45e9-11e9-b578-494a5b19ab8b,decrease,heat,none
a284ef80-4434-11e9-beaa-1f3e1eab7bff,increase,heat,washroom
070c4f80-45e7-11e9-b578-494a5b19ab8b,increase,heat,bedroom
f576fa90-45a0-11e9-bf4b-216bfa333ac2,increase,heat,washroom
2412abf0-44df-11e9-a8b6-e96f2628bf65,activate,lights,washroom
e05187a0-4476-11e9-a9a5-5dbec3b8816a,change language,none,none
fb087440-457b-11e9-9600-8f19ade2128c,deactivate,lights,kitchen
1779c120-457b-11e9-9600-8f19ade2128c,bring,socks,none
4e90bba0-45c6-11e9-8ec0-7bf21d1cfe30,decrease,heat,kitchen
ed3c7ec0-45b6-11e9-8ec0-7bf21d1cfe30,change language,Chinese,none
5c6b4440-44d4-11e9-a8b6-e96f2628bf65,increase,volume,none
b3d1ea00-44ec-11e9-a1ea-79ca03012c0e,activate,lights,washroom
a2716360-45e8-11e9-b578-494a5b19ab8b,deactivate,lights,none
01583c20-446b-11e9-beaa-1f3e1eab7bff,increase,volume,none
d560de40-45c5-11e9-8ec0-7bf21d1cfe30,increase,heat,kitchen
d4441880-4555-11e9-aa52-bf2189a03a60,decrease,volume,none
dcdbaaa0-454e-11e9-aa52-bf2189a03a60,change language,Korean,none
1850eb00-45ee-11e9-aa19-e96346c3828f,decrease,heat,none
48edf720-45db-11e9-81ce-69b74fd7e64e,increase,volume,none
